DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
1970/03/11 22:38:32.40,57.390000000000000,-153.970000000000000,16.00,6.50,ML,0,,,,AK,
1970/03/15 12:39:17.80,-29.652999999999900,-69.498999999999900,119.00,6.00,Mb,118,,,0.000000000000000,NEI,1970031540
1970/03/19 23:33:28.70,51.340000000000000,173.750000000000000,8.00,6.50,ML,0,,,,AK,
1970/03/24 10:35:22.10,-21.981000000000000,126.682000000000000,33.00,6.20,Mb,138,,,0.000000000000000,NEI,1970032440
1970/03/27 18:36:45.80,0.370000000000000,119.349000000000000,8.00,6.70,Ms,131,,,0.000000000000000,NEI,1970032740
1970/03/28 21:02:23.40,39.182000000000000,29.488000000000000,20.00,7.10,Ms,199,,,0.000000000000000,NEI,1970032840
1970/03/29 10:08:20.30,-17.065999999999900,168.513000000000000,232.00,6.00,Mb,172,,,0.000000000000000,NEI,1970032940
1970/03/30 20:40:50.10,-49.622000000000000,164.309000000000000,33.00,6.00,Ms,17,,,0.000000000000000,NEI,1970033040
1970/04/07 05:34:05.60,15.760999999999900,121.717000000000000,37.00,7.30,Ms,161,,,0.000000000000000,NEI,1970040740
1970/04/08 21:23:56.60,15.433999999999900,121.801000000000000,33.00,6.20,Ms,92,,,0.000000000000000,NEI,1970040840
1970/04/11 04:05:42.90,59.719999999999900,-142.490000000000000,7.00,6.20,ML,0,,,,AK,
1970/04/12 04:01:44.00,15.064000000000000,122.052000000000000,24.00,7.00,Ms,108,,,0.000000000000000,NEI,1970041240
1970/04/15 13:14:21.40,15.069000000000000,122.665000000000000,12.00,6.00,Ms,92,,,0.000000000000000,NEI,1970041540
1970/04/16 05:33:18.20,59.840000000000000,-142.430000000000000,7.00,6.80,ML,0,,,,AK,
1970/04/19 01:15:47.00,59.600000000000000,-142.720000000000000,20.00,6.00,ML,0,,,,AK,
1970/04/20 10:39:12.50,-18.826000000000000,169.298000000000000,246.00,6.30,Mb,181,,,0.000000000000000,NEI,1970042040
1970/04/29 11:22:36.40,14.618000000000000,-92.689999999999900,41.00,6.30,Ms,80,,,0.000000000000000,NEI,1970042940
1970/04/29 14:01:32.80,14.518000000000000,-92.602999999999900,33.00,7.30,Ms,76,,,0.000000000000000,NEI,1970042940
1970/04/30 08:32:59.10,14.698000000000000,-93.191999999999900,19.00,6.40,Ms,128,,,0.000000000000000,NEI,1970043040
1970/05/04 18:53:19.70,-41.573000000000000,80.087000000000000,33.00,6.20,Ms,31,,,0.000000000000000,NEI,1970050440
1970/05/14 18:12:28.00,43.033999999999900,47.088999999999900,44.00,6.50,Ms,135,,,0.000000000000000,NEI,1970051440
1970/05/15 17:13:15.10,50.168999999999900,91.251999999999900,33.00,6.70,Ms,159,,,0.000000000000000,NEI,1970051540
1970/05/20 20:03:42.20,-55.890000000000000,-28.327999999999900,70.00,6.00,Mb,124,,,0.000000000000000,NEI,1970052040
1970/05/27 12:05:06.00,27.215000000000000,140.121000000000000,382.00,6.20,Mb,195,,,0.000000000000000,NEI,1970052740
1970/05/27 19:05:39.00,40.304000000000000,142.986999999999000,33.00,6.00,Ms,112,,,0.000000000000000,NEI,1970052740
1970/05/29 19:02:19.00,-11.629000000000000,166.335000000000000,50.00,6.10,Ms,100,,,0.000000000000000,NEI,1970052940
1970/05/31 20:23:27.30,-9.176000000000000,-78.822999999999900,43.00,7.80,Ms,101,,,0.000000000000000,NEI,1970053140
1970/05/31 20:45:52.70,-9.792999999999990,-78.587000000000000,55.00,6.00,Mb,31,,,0.000000000000000,NEI,1970053140
1970/06/01 01:36:10.20,-9.295999999999990,-79.000000000000000,49.00,6.00,Mb,99,,,0.000000000000000,NEI,1970060140
1970/06/05 04:53:06.40,42.475000000000000,78.757999999999900,20.00,6.60,Ms,118,,,0.000000000000000,NEI,1970060540
1970/06/11 06:02:54.90,-24.527000000000000,-68.498999999999900,112.00,6.30,Mb,110,,,0.000000000000000,NEI,1970061140
1970/06/11 16:46:38.30,-59.113000000000000,157.767000000000000,33.00,7.20,Ms,27,,,0.000000000000000,NEI,1970061140
1970/06/12 08:06:16.60,-2.887000000000000,139.096000000000000,32.00,6.10,Ms,80,,,0.000000000000000,NEI,1970061240
1970/06/14 00:00:11.30,-51.954000000000000,-73.849000000000000,33.00,6.60,Ms,85,,,0.000000000000000,NEI,1970061440
1970/06/15 09:41:40.30,-8.730000000000000,118.828000000000000,33.00,6.00,Mb,21,,,0.000000000000000,NEI,1970061540
1970/06/15 11:14:52.40,-54.335999999999900,-63.645000000000000,33.00,7.00,Ms,66,,,0.000000000000000,NEI,1970061540
1970/06/19 10:56:14.80,-22.193000000000000,-70.515000000000000,52.00,6.20,Mb,98,,,0.000000000000000,NEI,1970061940
1970/06/24 13:09:08.30,51.753000000000000,-131.024000000000000,12.00,7.00,Ms,81,,,0.000000000000000,NEI,1970062440
1970/06/25 05:13:58.60,-7.916000000000000,158.693000000000000,69.00,6.10,Mb,142,,,0.000000000000000,NEI,1970062540
1970/06/28 01:30:12.60,-8.660000000000000,124.159000000000000,41.00,6.20,Ms,126,,,0.000000000000000,NEI,1970062840
1970/07/02 00:56:15.30,-51.034999999999900,139.486999999999000,33.00,6.00,Ms,29,,,0.000000000000000,NEI,1970070240
1970/07/16 21:17:44.20,-19.187000000000000,-173.449999999999000,33.00,6.00,Ms,66,,,0.000000000000000,NEI,1970071640
1970/07/17 20:04:46.50,-22.097999999999900,-174.712999999999000,33.00,6.20,Ms,89,,,0.000000000000000,NEI,1970071740
1970/07/19 09:22:40.10,-3.789000000000000,152.400000000000000,20.00,6.00,Ms,45,,,0.000000000000000,NEI,1970071940
1970/07/25 22:41:10.70,32.180000000000000,131.694999999999000,34.00,7.00,Ms,176,,,0.000000000000000,NEI,1970072540
1970/07/26 07:10:36.00,32.188000000000000,131.813999999999000,35.00,6.10,Mb,139,,,0.000000000000000,NEI,1970072640
1970/07/29 10:16:19.30,26.015999999999900,95.396000000000000,59.00,6.50,Mb,188,,,0.000000000000000,NEI,1970072940
1970/07/30 00:52:19.50,37.823999999999900,55.875999999999900,19.00,6.60,Ms,114,,,0.000000000000000,NEI,1970073040
1970/07/30 04:58:43.80,14.257999999999900,51.840000000000000,33.00,6.50,Ms,77,,,0.000000000000000,NEI,1970073040
1970/07/31 17:08:05.40,-1.459000000000000,-72.558000000000000,651.00,7.10,Mb,205,,,0.000000000000000,NEI,1970073140
1970/08/10 15:15:19.70,-13.874000000000000,166.788000000000000,46.00,6.40,Ms,71,,,0.000000000000000,NEI,1970081040
1970/08/11 10:22:20.00,-14.122999999999900,166.650000000000000,33.00,7.00,Ms,55,,,0.000000000000000,NEI,1970081140
1970/08/11 20:10:52.40,-60.606999999999900,-25.399000000000000,33.00,6.00,Mb,16,,,0.000000000000000,NEI,1970081140
1970/08/12 01:39:36.70,-13.856999999999900,166.491999999999000,43.00,6.30,Ms,75,,,0.000000000000000,NEI,1970081240
1970/08/12 09:24:11.50,12.015000000000000,-86.542000000000000,33.00,6.30,Ms,77,,,0.000000000000000,NEI,1970081240
1970/08/13 04:22:38.50,-8.878000000000000,117.979000000000000,117.00,6.00,Mb,45,,,0.000000000000000,NEI,1970081340
1970/08/18 17:52:08.39,60.700000000000000,-145.380000000000000,30.00,6.00,ML,0,,,,AK,
1970/08/24 12:30:19.50,-56.587000000000000,-142.483000000000000,33.00,6.40,Ms,74,,,0.000000000000000,NEI,1970082440
1970/08/30 17:46:09.00,52.380000000000000,151.597000000000000,645.00,6.60,Mb,300,,,0.000000000000000,NEI,1970083040
1970/09/01 05:11:16.10,17.718000000000000,147.616999999999000,40.00,6.40,Ms,77,,,0.000000000000000,NEI,1970090140
1970/09/16 01:49:20.50,13.010000000000000,144.428000000000000,47.00,6.00,Mb,118,,,0.000000000000000,NEI,1970091640
1970/09/23 12:04:54.20,-6.467000000000000,154.616000000000000,39.00,6.50,Ms,96,,,0.000000000000000,NEI,1970092340
1970/09/26 12:02:29.30,6.212000000000000,-77.593999999999900,8.00,6.60,Ms,149,,,0.000000000000000,NEI,1970092640
1970/09/27 03:38:36.20,6.432000000000000,-77.406999999999900,8.00,6.50,Ms,149,,,0.000000000000000,NEI,1970092740
1970/10/10 08:53:04.80,-3.591000000000000,86.161000000000000,33.00,6.30,Ms,104,,,0.000000000000000,NEI,1970101040
1970/10/10 21:59:42.90,-31.896000000000000,-177.932999999999000,33.00,6.20,Ms,78,,,0.000000000000000,NEI,1970101040
1970/10/11 03:16:49.60,-31.809000000000000,-178.131000000000000,33.00,6.30,Ms,63,,,0.000000000000000,NEI,1970101140
1970/10/11 05:38:06.00,-32.052000000000000,-177.823000000000000,32.00,6.10,Ms,58,,,0.000000000000000,NEI,1970101140
1970/10/14 18:15:37.30,43.515000000000000,147.966000000000000,30.00,6.00,Ms,131,,,0.000000000000000,NEI,1970101440
1970/10/25 15:09:49.40,9.023000000000000,93.873999999999900,33.00,6.30,Ms,98,,,0.000000000000000,NEI,1970102540
1970/10/31 17:53:09.30,-4.926000000000000,145.467000000000000,42.00,7.00,Ms,100,,,0.000000000000000,NEI,1970103140
1970/11/08 22:35:46.70,-3.437000000000000,135.630000000000000,33.00,6.80,Ms,121,,,0.000000000000000,NEI,1970110840
1970/11/12 06:07:12.40,-5.050000000000000,145.062000000000000,15.00,6.50,Ms,58,,,0.000000000000000,NEI,1970111240
1970/11/13 14:16:18.00,11.946000000000000,123.973000000000000,15.00,6.30,Ms,50,,,0.000000000000000,NEI,1970111340
1970/11/14 00:57:18.70,2.227000000000000,127.188000000000000,80.00,6.00,Mb,29,,,0.000000000000000,NEI,1970111440
1970/11/14 07:58:19.80,22.710999999999900,121.343999999999000,28.00,6.10,Ms,129,,,0.000000000000000,NEI,1970111440
1970/11/18 12:23:18.00,35.146999999999900,-35.735999999999900,33.00,6.00,Ms,68,,,0.000000000000000,NEI,1970111840
1970/11/28 11:08:42.50,-20.920999999999900,-69.829999999999900,33.00,6.00,Mb,126,,,0.000000000000000,NEI,1970112840
1970/11/29 06:01:18.70,-11.680999999999900,-14.087000000000000,33.00,6.00,Ms,68,,,0.000000000000000,NEI,1970112940
1970/12/01 18:14:38.60,-10.967000000000000,163.388000000000000,33.00,6.10,Ms,68,,,0.000000000000000,NEI,1970120140
1970/12/01 21:09:37.00,51.439999999999900,-175.330000000000000,32.00,6.00,ML,0,,,,AK,
1970/12/02 15:25:46.70,-10.861000000000000,163.461999999999000,36.00,6.50,Ms,48,,,0.000000000000000,NEI,1970120240
1970/12/02 15:54:19.90,-10.965999999999900,163.289999999999000,33.00,7.00,Ms,62,,,0.000000000000000,NEI,1970120240
1970/12/04 17:08:48.70,-23.132000000000000,-70.114000000000000,36.00,6.30,Ms,82,,,0.000000000000000,NEI,1970120440
1970/12/06 20:20:52.20,41.798999999999900,143.511000000000000,48.00,6.10,Ms,130,,,0.000000000000000,NEI,1970120640
1970/12/08 19:30:06.70,-30.704000000000000,-71.209000000000000,50.00,6.40,Ms,84,,,0.000000000000000,NEI,1970120840
1970/12/10 04:34:38.80,-3.989000000000000,-80.724000000000000,25.00,7.60,Ms,130,,,0.000000000000000,NEI,1970121040
1970/12/19 10:38:05.20,-1.627000000000000,99.903999999999900,46.00,6.20,Ms,90,,,0.000000000000000,NEI,1970121940
1970/12/28 20:03:25.10,-5.158000000000000,153.620000000000000,61.00,6.00,Mb,154,,,0.000000000000000,NEI,1970122840
1970/12/29 02:26:12.20,-10.547000000000000,161.402999999999000,72.00,6.10,Mb,150,,,0.000000000000000,NEI,1970122940
1971/01/03 17:35:40.20,-55.503000000000000,-2.578000000000000,33.00,7.10,Ms,34,,,0.000000000000000,NEI,1971010340
1971/01/10 07:17:03.70,-3.132000000000000,139.697000000000000,33.00,8.10,Ms,113,,,0.000000000000000,NEI,1971011040
1971/01/10 10:45:06.80,-2.977000000000000,139.622999999999000,36.00,6.10,Mb,47,,,0.000000000000000,NEI,1971011040
1971/01/10 16:38:36.00,-3.426000000000000,139.979999999999000,27.00,6.00,Ms,46,,,0.000000000000000,NEI,1971011040
1971/01/10 22:14:37.40,-3.230000000000000,139.865000000000000,30.00,6.10,Mb,57,,,0.000000000000000,NEI,1971011040
1971/01/15 07:28:38.40,-3.030000000000000,139.470000000000000,33.00,6.00,Mb,17,,,0.000000000000000,NEI,1971011540
1971/01/25 00:18:26.10,-9.602000000000000,151.349999999999000,38.00,6.30,Ms,107,,,0.000000000000000,NEI,1971012540
1971/01/25 16:08:15.10,51.465000000000000,-177.693000000000000,38.00,6.30,Ms,175,,,0.000000000000000,NEI,1971012540
1971/01/29 21:58:05.40,51.720999999999900,150.946000000000000,544.00,6.10,Mb,232,,,0.000000000000000,NEI,1971012940
1971/02/04 15:33:28.60,0.647000000000000,98.837999999999900,33.00,7.10,Ms,120,,,0.000000000000000,NEI,1971020440
1971/02/07 02:29:28.20,51.356000000000000,-176.717999999999000,50.00,6.00,Mb,133,,,0.000000000000000,NEI,1971020740
1971/02/08 21:04:21.80,-63.453000000000000,-61.215000000000000,33.00,7.00,Ms,54,,,0.000000000000000,NEI,1971020840
1971/02/09 14:00:41.92,34.415999999999900,-118.370000000000000,8.95,6.60,Mw,16,,,0.250000000000000,CI,33476
1971/02/17 05:13:00.60,40.170000000000000,142.348999999999000,48.00,6.20,Ms,90,,,0.000000000000000,NEI,1971021740
1971/02/21 10:35:20.10,-23.844999999999900,-67.159000000000000,169.00,6.30,Mb,171,,,0.000000000000000,NEI,1971022140
1971/03/13 15:47:57.10,-18.367999999999900,173.637000000000000,20.00,6.00,Ms,48,,,0.000000000000000,NEI,1971031340
1971/03/13 19:12:25.00,-5.720000000000000,145.367999999999000,118.00,6.30,Mb,78,,,0.000000000000000,NEI,1971031340
1971/03/13 23:51:35.50,50.603000000000000,-129.947000000000000,33.00,6.10,Ms,124,,,0.000000000000000,NEI,1971031340
1971/03/16 12:32:30.60,-10.917999999999900,163.686000000000000,42.00,6.40,Ms,81,,,0.000000000000000,NEI,1971031640
1971/03/23 02:15:26.90,-22.879000000000000,-176.358000000000000,76.00,6.00,Mb,112,,,0.000000000000000,NEI,1971032340
1971/03/23 09:26:29.30,70.992999999999900,-7.034000000000000,33.00,6.30,Ms,169,,,0.000000000000000,NEI,1971032340
1971/03/23 20:47:17.40,41.453000000000000,79.259000000000000,33.00,6.00,Mb,128,,,0.000000000000000,NEI,1971032340
1971/03/24 13:54:17.70,35.462000000000000,98.165999999999900,13.00,6.40,Ms,99,,,0.000000000000000,NEI,1971032440
1971/03/26 09:08:06.60,-55.439000000000000,-129.099999999999000,33.00,6.00,Ms,15,,,0.000000000000000,NEI,1971032640
1971/03/28 08:23:19.90,11.769000000000000,95.052000000000000,33.00,6.30,Ms,62,,,0.000000000000000,NEI,1971032840
1971/04/04 10:15:37.20,-56.244999999999900,-122.459000000000000,33.00,6.60,Ms,41,,,0.000000000000000,NEI,1971040440
1971/04/07 04:59:39.40,2.444000000000000,129.117999999999000,47.00,6.60,Ms,131,,,0.000000000000000,NEI,1971040740
1971/04/08 07:45:57.80,-4.334000000000000,102.401000000000000,75.00,6.30,Mb,105,,,0.000000000000000,NEI,1971040840
1971/04/12 19:03:25.90,28.308000000000000,55.597999999999900,44.00,6.00,Mb,94,,,0.000000000000000,NEI,1971041240
1971/04/28 15:32:00.90,22.934000000000000,101.028000000000000,15.00,6.30,Ms,97,,,0.000000000000000,NEI,1971042840
1971/05/02 06:08:27.30,51.433000000000000,-177.212999999999000,43.00,7.10,Ms,204,,,0.000000000000000,NEI,1971050240
1971/05/04 02:04:32.60,-6.609000000000000,105.373000000000000,69.00,6.10,Mb,77,,,0.000000000000000,NEI,1971050440
1971/05/09 08:25:01.70,-39.779000000000000,-104.843999999999000,33.00,6.20,Mb,116,,,0.000000000000000,NEI,1971050940
1971/05/13 21:27:56.30,65.900000000000000,-164.000000000000000,100.00,6.10,ML,0,,,,AK,
1971/05/18 22:44:43.80,63.950000000000000,146.111999999999000,33.00,6.60,Ms,167,,,0.000000000000000,NEI,1971051840
1971/05/22 16:43:58.70,38.829000000000000,40.521000000000000,3.00,6.70,Ms,155,,,0.000000000000000,NEI,1971052240
1971/05/22 20:03:32.40,32.389000000000000,92.119000000000000,33.00,6.10,Ms,90,,,0.000000000000000,NEI,1971052240
1971/05/30 15:44:15.70,25.228999999999900,96.442999999999900,15.00,6.10,Ms,109,,,0.000000000000000,NEI,1971053040
1971/05/31 05:13:59.70,25.190000000000000,96.513999999999900,33.00,6.10,Ms,83,,,0.000000000000000,NEI,1971053140
1971/06/11 12:56:04.30,17.966000000000000,-69.778000000000000,57.00,6.10,Mb,132,,,0.000000000000000,NEI,1971061140
1971/06/11 13:58:37.70,51.487000000000000,176.084000000000000,32.00,6.50,Ms,118,,,0.000000000000000,NEI,1971061140
1971/06/17 21:00:40.90,-25.478000000000000,-69.153000000000000,93.00,6.30,Mb,145,,,0.000000000000000,NEI,1971061740
1971/06/26 19:27:13.90,-5.249000000000000,96.933000000000000,25.00,6.40,Ms,130,,,0.000000000000000,NEI,1971062640
1971/07/08 19:07:00.40,-6.939000000000000,129.556999999999000,33.00,6.30,Mb,95,,,0.000000000000000,NEI,1971070840
1971/07/09 03:03:18.70,-32.536000000000000,-71.153999999999900,58.00,6.60,Mb,123,,,0.000000000000000,NEI,1971070940
1971/07/11 09:51:37.70,-32.267000000000000,-71.807000000000000,36.00,6.30,Ms,79,,,0.000000000000000,NEI,1971071140
1971/07/14 06:11:29.10,-5.474000000000000,153.884999999999000,47.00,7.90,Ms,115,,,0.000000000000000,NEI,1971071440
1971/07/14 07:16:53.60,-5.795000000000000,153.229999999999000,33.00,6.80,Ms,19,,,0.000000000000000,NEI,1971071440
1971/07/14 07:37:15.90,-4.827000000000000,153.571000000000000,33.00,6.80,Ms,63,,,0.000000000000000,NEI,1971071440
1971/07/14 17:38:49.30,-5.156000000000000,153.288000000000000,33.00,6.30,Ms,52,,,0.000000000000000,NEI,1971071440
1971/07/14 18:27:43.70,-5.203000000000000,153.347000000000000,33.00,6.50,Ms,40,,,0.000000000000000,NEI,1971071440
1971/07/14 19:33:27.70,-5.795000000000000,154.045999999999000,33.00,6.30,Ms,64,,,0.000000000000000,NEI,1971071440
1971/07/18 14:31:17.50,-4.830000000000000,153.303000000000000,46.00,6.60,Ms,119,,,0.000000000000000,NEI,1971071840
1971/07/19 00:14:45.30,-5.688000000000000,153.800000000000000,42.00,7.10,Ms,102,,,0.000000000000000,NEI,1971071940
1971/07/19 15:37:46.10,-5.519000000000000,150.595000000000000,33.00,6.20,Ms,66,,,0.000000000000000,NEI,1971071940
1971/07/25 12:51:42.00,12.363000000000000,123.685000000000000,33.00,6.30,Ms,74,,,0.000000000000000,NEI,1971072540
1971/07/25 15:41:21.30,52.151000000000000,173.095000000000000,28.00,6.30,Ms,129,,,0.000000000000000,NEI,1971072540
1971/07/26 01:23:21.30,-4.940000000000000,153.173000000000000,48.00,7.90,Ms,121,,,0.000000000000000,NEI,1971072640
1971/07/26 01:48:33.90,39.905000000000000,77.168000000000000,33.00,6.00,Mb,50,,,0.000000000000000,NEI,1971072640
1971/07/26 02:24:57.00,-5.168000000000000,152.216000000000000,33.00,6.40,Mb,51,,,0.000000000000000,NEI,1971072640
1971/07/26 02:29:38.20,-5.728000000000000,151.938999999999000,33.00,6.20,Mb,30,,,0.000000000000000,NEI,1971072640
1971/07/26 15:35:37.80,-5.626000000000000,151.407999999999000,33.00,6.20,Ms,70,,,0.000000000000000,NEI,1971072640
1971/07/26 19:15:31.40,-5.857000000000000,151.305000000000000,33.00,6.10,Ms,80,,,0.000000000000000,NEI,1971072640
1971/07/27 02:02:49.60,-2.748000000000000,-77.429000000000000,135.00,6.30,Mb,153,,,0.000000000000000,NEI,1971072740
1971/07/27 20:47:56.50,-5.152000000000000,152.973000000000000,43.00,6.50,Ms,62,,,0.000000000000000,NEI,1971072740
1971/07/28 01:10:24.10,-5.142000000000000,152.880000000000000,33.00,6.40,Ms,88,,,0.000000000000000,NEI,1971072840
1971/08/02 07:24:56.80,41.381000000000000,143.462999999999000,51.00,6.60,Mb,184,,,0.000000000000000,NEI,1971080240
1971/08/05 01:58:51.70,-0.853000000000000,-22.129999999999900,33.00,7.00,Ms,87,,,0.000000000000000,NEI,1971080540
1971/08/09 12:12:01.70,-5.885000000000000,154.312999999999000,63.00,6.00,Mb,64,,,0.000000000000000,NEI,1971080940
1971/08/09 20:01:38.20,-5.787000000000000,152.194999999999000,24.00,6.20,Ms,63,,,0.000000000000000,NEI,1971080940
1971/08/11 14:23:31.60,-62.749000000000000,155.711000000000000,33.00,6.10,Ms,20,,,0.000000000000000,NEI,1971081140
1971/08/13 16:48:46.50,-6.100000000000000,154.091000000000000,21.00,6.20,Ms,52,,,0.000000000000000,NEI,1971081340
1971/08/13 20:29:17.30,-6.167000000000000,154.130000000000000,30.00,6.20,Ms,22,,,0.000000000000000,NEI,1971081340
1971/08/14 09:02:52.60,-15.195000000000000,-178.420999999999000,33.00,6.60,Ms,32,,,0.000000000000000,NEI,1971081440
1971/08/19 22:15:37.70,49.289000000000000,155.448000000000000,33.00,6.10,Ms,83,,,0.000000000000000,NEI,1971081940
1971/08/23 04:08:02.00,-3.974000000000000,146.059000000000000,33.00,6.30,Ms,60,,,0.000000000000000,NEI,1971082340
1971/09/05 18:35:25.00,46.500000000000000,141.172000000000000,9.00,7.10,Ms,134,,,0.000000000000000,NEI,1971090540
1971/09/05 19:33:47.20,46.405000000000000,141.174000000000000,15.00,6.30,Ms,82,,,0.000000000000000,NEI,1971090540
1971/09/06 13:37:10.80,46.744999999999900,141.359000000000000,29.00,6.10,Mb,124,,,0.000000000000000,NEI,1971090640
1971/09/08 11:48:23.40,46.381000000000000,141.146999999999000,6.00,6.60,Ms,148,,,0.000000000000000,NEI,1971090840
1971/09/08 16:59:52.60,46.250999999999900,140.938999999999000,16.00,6.20,Ms,138,,,0.000000000000000,NEI,1971090840
1971/09/09 23:01:06.80,44.438000000000000,150.860999999999000,7.00,6.00,Mb,148,,,0.000000000000000,NEI,1971090940
1971/09/14 05:20:29.30,-6.479000000000000,151.524000000000000,33.00,6.30,Ms,122,,,0.000000000000000,NEI,1971091440
1971/09/15 14:55:05.30,39.106000000000000,143.449000000000000,17.00,6.00,Ms,121,,,0.000000000000000,NEI,1971091540
1971/09/16 06:22:37.60,-5.916000000000000,130.652999999999000,115.00,6.20,Mb,88,,,0.000000000000000,NEI,1971091640
1971/09/25 04:36:14.00,-6.541000000000000,146.574999999999000,115.00,6.30,Mb,136,,,0.000000000000000,NEI,1971092540
1971/09/27 19:01:45.30,46.386000000000000,141.109000000000000,21.00,6.00,Ms,140,,,0.000000000000000,NEI,1971092740
1971/09/27 22:20:03.20,-3.208000000000000,148.144000000000000,33.00,6.10,Ms,58,,,0.000000000000000,NEI,1971092740
1971/09/30 08:17:54.60,26.765000000000000,-110.777000000000000,33.00,6.60,Ms,204,,,0.000000000000000,NEI,1971093040
1971/09/30 21:24:11.00,-0.463000000000000,-4.841000000000000,33.00,6.00,Mb,92,,,0.000000000000000,NEI,1971093040
1971/10/03 13:24:37.00,-14.696999999999900,171.666000000000000,10.00,6.40,Ms,47,,,0.000000000000000,NEI,1971100340
1971/10/14 22:36:28.60,-54.348999999999900,1.844000000000000,33.00,6.30,Ms,19,,,0.000000000000000,NEI,1971101440
1971/10/23 01:41:12.70,-54.734999999999900,146.341000000000000,33.00,6.20,Ms,49,,,0.000000000000000,NEI,1971102340
1971/10/23 22:33:30.90,11.832000000000000,142.479999999999000,28.00,6.30,Ms,100,,,0.000000000000000,NEI,1971102340
1971/10/24 01:37:30.40,11.843000000000000,142.289999999999000,33.00,6.40,Ms,117,,,0.000000000000000,NEI,1971102440
1971/10/24 02:21:02.30,11.851000000000000,142.286000000000000,33.00,6.20,Mb,131,,,0.000000000000000,NEI,1971102440
1971/10/25 03:46:36.30,-13.087999999999900,166.454000000000000,34.00,6.20,Ms,86,,,0.000000000000000,NEI,1971102540
1971/10/27 17:58:36.90,-15.497999999999900,167.220000000000000,40.00,7.10,Ms,115,,,0.000000000000000,NEI,1971102740
1971/10/28 18:00:00.50,-13.362000000000000,166.436000000000000,33.00,6.70,Ms,78,,,0.000000000000000,NEI,1971102840
1971/11/06 22:00:00.10,51.472000000000000,179.107000000000000,2.00,6.80,Mb,315,,,0.000000000000000,DOE,1971110640
1971/11/20 07:28:01.00,-23.398000000000000,-179.914999999999000,551.00,6.00,Mb,140,,,0.000000000000000,NEI,1971112040
1971/11/21 05:57:11.90,-11.817000000000000,166.532000000000000,115.00,6.40,Mb,101,,,0.000000000000000,NEI,1971112140
1971/11/24 19:35:29.10,52.896999999999900,159.187000000000000,106.00,6.30,Mb,111,,,0.000000000000000,NEI,1971112440
1971/12/02 17:18:21.80,44.828000000000000,153.342999999999000,24.00,6.30,Ms,159,,,0.000000000000000,NEI,1971120240
1971/12/04 02:25:51.50,-5.996000000000000,154.555000000000000,78.00,6.00,Mb,87,,,0.000000000000000,NEI,1971120440
1971/12/05 05:50:05.80,49.625000000000000,-129.449999999999000,5.00,6.00,Ms,56,,,0.000000000000000,NEI,1971120540
1971/12/07 03:26:19.90,-54.381000000000000,5.908000000000000,33.00,6.10,Ms,34,,,0.000000000000000,NEI,1971120740
1971/12/07 06:23:11.80,3.704000000000000,128.021999999999000,69.00,6.00,Mb,92,,,0.000000000000000,NEI,1971120740
